,artist,artist_id,track_name,track_id,popularity,release_date,duration,playlist,upload_time
19441,Jasleen Royal,74OaRjmyh0XyRZsQQQ5l7c,Heeriye (feat. Arijit Singh),5PUXKVVVQ74C3gl5vKy9Li,90,2023-07-25,194857,Top 50 - India,2023-11-06 10:43:30.354751
19442,Shubh,5r3wPya2PpeTTsXsGhQU8O,One Love,5ZLkihi6DVsHwDL3B8ym1t,85,2023-08-18,159222,Top 50 - India,2023-11-06 10:43:30.354751
19443,Karan Aujla,6DARBhWbfcS9E4yJzcliqQ,Softly,0YQJoDL6f46J0n1rOVkpxJ,84,2023-08-18,155161,Top 50 - India,2023-11-06 10:43:30.354751
19444,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,"Ordinary Person (From ""Leo"")",6FahmzZYKH0zb2f9hrVsvw,82,2023-10-24,139200,Top 50 - India,2023-11-06 10:43:30.354751
19445,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,Badass,23y8MwhdvbSalGitHeokpk,71,2023-10-19,229677,Top 50 - India,2023-11-06 10:43:30.354751
19446,Shubh,5r3wPya2PpeTTsXsGhQU8O,Cheques,4eBvRhTJ2AcxCsbfTUjoRp,86,2023-05-19,183756,Top 50 - India,2023-11-06 10:43:30.354751
19447,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,Naa Ready,13ZISM2bmrMBCRlMzl669x,69,2023-10-19,248181,Top 50 - India,2023-11-06 10:43:30.354751
19448,Pritam,1wRPtKGflJrBx9BmLsSwlU,Kesariya,4UMIv5jd9gK98a39BQRD9X,77,2022-10-06,268164,Top 50 - India,2023-11-06 10:43:30.354751
19449,Darshan Raval,2GoeZ0qOTt6kjsWW4eA6LS,Mahiye Jinna Sohna,0Jiaz0O4AqnJICa9PxHhaR,75,2023-08-09,181250,Top 50 - India,2023-11-06 10:43:30.354751
19450,Various Artists,0LyfQWJT6nXafLPZqxe9Of,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",4QyX8CBSjcoq4iMZuvifyF,71,2023-07-12,213611,Top 50 - India,2023-11-06 10:43:30.354751
19451,King,5NHm4TU5Twz7owibYxJfFU,Maan Meri Jaan,1418IuVKQPTYqt7QNJ9RXN,82,2022-10-12,194653,Top 50 - India,2023-11-06 10:43:30.354751
19452,Vishal Mishra,5wJ1H6ud777odtZl5gG507,"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")",0645eBDehHcqfiF15hscQV,84,2023-03-17,223390,Top 50 - India,2023-11-06 10:43:30.354751
19453,Denny,6KozIqto3bkoQp4lksicOA,Chale Jaana Phir (Humko Tere Bina),04ChFQZCKl2yRcvc0VR7qN,79,2023-04-06,208933,Top 50 - India,2023-11-06 10:43:30.354751
19454,AP Dhillon,6LEG9Ld1aLImEFEVHdWNSB,With You,0xIuPDzJSnJywALez8dwKR,85,2023-08-11,154554,Top 50 - India,2023-11-06 10:43:30.354751
19455,Aditya Gadhvi,68BDWvc511MC0b6eAmH7gW,Khalasi | Coke Studio Bharat,5LSAafg2oH9YPgf3EG17iw,78,2023-07-05,258260,Top 50 - India,2023-11-06 10:43:30.354751
19456,Sachin-Jigar,1mBydYMVBECdDmMfE2sEUO,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",7Ky9U9iHjGBiRax3joCRDS,66,2023-05-16,266075,Top 50 - India,2023-11-06 10:43:30.354751
19457,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,"Agar Tum Saath Ho (From ""Tamasha"")",2FCXQHugkoHE1K3tiDu8pu,76,2017-06-07,341054,Top 50 - India,2023-11-06 10:43:30.354751
19458,Prabh Singh,0VAIiNSKG4DWkSaIy5qWz1,9:45,6c4Po8zyQjB4cR5XgLhcGb,82,2023-03-10,117606,Top 50 - India,2023-11-06 10:43:30.354751
19459,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,Hukum - Thalaivar Alappara,5DgY6Ab0vpyUMKnY9ubFOF,78,2023-07-28,207647,Top 50 - India,2023-11-06 10:43:30.354751
19460,Sachet Tandon,6WOdPJmexxFINcKMkP2jMG,Malang Sajna,73K33p4Vyz9koXGqmL5eFs,83,2022-12-19,161041,Top 50 - India,2023-11-06 10:43:30.354751
19461,Diljit Dosanjh,2FKWNmZWDBZR4dE5KX4plR,Hass Hass,72vuBPMhwFNlSYpTSf6fVD,76,2023-10-26,153016,Top 50 - India,2023-11-06 10:43:30.354751
19462,Various Artists,0LyfQWJT6nXafLPZqxe9Of,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",00ake6KfnzbZ2MaRLGqsyX,67,2023-06-28,277500,Top 50 - India,2023-11-06 10:43:30.354751
19463,Yo Yo Honey Singh,7uIbLdzzSEqnX0Pkrb56cR,Desi Kalakaar,7m4CgL81VVIHaaiSxyH922,81,2014-09-26,253352,Top 50 - India,2023-11-06 10:43:30.354751
19464,Vishal Mishra,5wJ1H6ud777odtZl5gG507,Manjha,0UZLaEOSIc5kg0cc7eszqC,79,2020-03-17,191647,Top 50 - India,2023-11-06 10:43:30.354751
19465,Shubh,5r3wPya2PpeTTsXsGhQU8O,No Love,08Isz2ETWSBhvIl8UpKYsp,81,2022-02-22,170387,Top 50 - India,2023-11-06 10:43:30.354751
19466,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",2Fv2injs4qAm8mJBGaxVKU,78,2019-05-31,284779,Top 50 - India,2023-11-06 10:43:30.354751
19467,Shubh,5r3wPya2PpeTTsXsGhQU8O,Still Rollin,6oz1L5jcqZWYuId7nxvIan,83,2023-05-19,174730,Top 50 - India,2023-11-06 10:43:30.354751
19468,Darshan Raval,2GoeZ0qOTt6kjsWW4eA6LS,Asal Mein,0rMeOAvbQZ2RTG4B6L1M4p,79,2020-02-18,224240,Top 50 - India,2023-11-06 10:43:30.354751
19469,Javed-Mohsin,2zvJLk0gTH7r7A5Q6X5Bq8,Pal,5G7pZ8G8NFvS1MQ9H4L7dC,78,2018-09-14,247286,Top 50 - India,2023-11-06 10:43:30.354751
19470,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,Lokiverse 2.0,5OxVOeYmIzelfupJtq1X6G,78,2023-10-19,114193,Top 50 - India,2023-11-06 10:43:30.354751
19471,Sharn,74RGMjbSsFv5RLj8wVx9Yv,Mi Amor,24MMjyA3NLqCsDJfsn51eg,82,2022-09-30,203048,Top 50 - India,2023-11-06 10:43:30.354751
19472,Avvy Sra,4qjiRRFcM4WZ0aJ3IHdWPN,White Brown Black,3nKQrVVlwbAQSnFbgZWdN0,80,2022-12-09,175999,Top 50 - India,2023-11-06 10:43:30.354751
19473,King,5NHm4TU5Twz7owibYxJfFU,Tu Aake Dekhle,5BKKKNwrebowaMoUdBaNby,79,2020-09-21,270000,Top 50 - India,2023-11-06 10:43:30.354751
19474,Aditya A,4wwYGgSpeBtvk5WX6HBqzw,Chaand Baaliyan,0snQrp1VaY5Pj1YIHRJpRJ,79,2020-03-28,103264,Top 50 - India,2023-11-06 10:43:30.354751
19475,Various Artists,0LyfQWJT6nXafLPZqxe9Of,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",75DRLUnnltzSyuTJ7onxmW,68,2023-05-22,189136,Top 50 - India,2023-11-06 10:43:30.354751
